experiment,source_experiment,model_short,model_id,reasoning,problem_id,level,difficulty,difficulty_label,is_26_research,n,branches_available,subsets_used,pass_at_n_mean_v4flash,pass_at_n_std_v4flash,pass_at_n_pass_rate_v4flash,pass_at_n_mean_v4pro,pass_at_n_std_v4pro,pass_at_n_mean_gemini,pass_at_n_std_gemini
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Advanced-029,IMO-medium,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Advanced-030,IMO-hard,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Advanced-030,IMO-hard,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Advanced-030,IMO-hard,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Advanced-030,IMO-hard,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Advanced-030,IMO-hard,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-001,IMO-easy,1,competition-hard,False,1,9,9,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-001,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-001,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-001,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-001,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-002,pre-IMO,0,pre-competition,False,1,9,9,6.2222,2.1999,0.8889,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-002,pre-IMO,0,pre-competition,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-002,pre-IMO,0,pre-competition,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-002,pre-IMO,0,pre-competition,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-002,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-003,IMO-easy,1,competition-hard,False,1,9,9,1.7778,2.8197,0.2222,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-003,IMO-easy,1,competition-hard,False,3,9,84,4.381,3.1126,0.5833,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-003,IMO-easy,1,competition-hard,False,5,9,126,5.9921,2.2555,0.8333,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-003,IMO-easy,1,competition-hard,False,7,9,36,6.8333,0.986,0.9722,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-003,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-004,IMO-easy,1,competition-hard,False,1,9,9,3.1111,3.4783,0.4444,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-004,IMO-easy,1,competition-hard,False,3,9,84,6.1667,2.2669,0.881,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-004,IMO-easy,1,competition-hard,False,5,9,126,6.9444,0.6211,0.9921,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-004,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-004,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-005,IMO-easy,1,competition-hard,False,1,9,9,2.8889,3.247,0.4444,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-005,IMO-easy,1,competition-hard,False,3,9,84,5.869,2.2027,0.881,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-005,IMO-easy,1,competition-hard,False,5,9,126,6.7857,0.7083,0.9921,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-005,IMO-easy,1,competition-hard,False,7,9,36,6.9722,0.1643,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-005,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-006,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-006,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-006,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-006,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-006,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-007,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-007,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-007,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-007,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-007,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-008,pre-IMO,0,pre-competition,False,1,9,9,1.5556,2.4088,0.2222,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-008,pre-IMO,0,pre-competition,False,3,9,84,3.7976,2.6222,0.5833,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-008,pre-IMO,0,pre-competition,False,5,9,126,5.1587,1.8831,0.8333,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-008,pre-IMO,0,pre-competition,False,7,9,36,5.8611,0.8217,0.9722,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-008,pre-IMO,0,pre-competition,False,9,9,1,6.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-009,IMO-easy,1,competition-hard,False,1,9,9,0.1111,0.3143,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-009,IMO-easy,1,competition-hard,False,3,9,84,0.3333,0.4714,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-009,IMO-easy,1,competition-hard,False,5,9,126,0.5556,0.4969,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-009,IMO-easy,1,competition-hard,False,7,9,36,0.7778,0.4157,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-009,IMO-easy,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-010,IMO-easy,1,competition-hard,False,1,9,9,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-010,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-010,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-010,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-010,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-011,IMO-easy,1,competition-hard,False,1,9,9,5.4444,2.6713,0.7778,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-011,IMO-easy,1,competition-hard,False,3,9,84,6.9881,0.1085,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-011,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-011,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-011,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-012,IMO-medium,1,competition-hard,False,1,9,9,3.6667,3.2998,0.5556,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-012,IMO-medium,1,competition-hard,False,3,9,84,6.4762,1.4998,0.9524,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-012,IMO-medium,1,competition-hard,False,5,9,126,6.9524,0.213,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-012,IMO-medium,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-012,IMO-medium,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-013,pre-IMO,0,pre-competition,False,1,9,9,6.2222,2.1999,0.8889,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-013,pre-IMO,0,pre-competition,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-013,pre-IMO,0,pre-competition,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-013,pre-IMO,0,pre-competition,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-013,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-014,pre-IMO,0,pre-competition,False,1,9,9,6.7778,0.4157,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-014,pre-IMO,0,pre-competition,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-014,pre-IMO,0,pre-competition,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-014,pre-IMO,0,pre-competition,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-014,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-015,pre-IMO,0,pre-competition,False,1,9,9,5,2.8284,0.6667,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-015,pre-IMO,0,pre-competition,False,3,9,84,6.9286,0.6507,0.9881,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-015,pre-IMO,0,pre-competition,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-015,pre-IMO,0,pre-competition,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-015,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-016,pre-IMO,0,pre-competition,False,1,9,9,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-016,pre-IMO,0,pre-competition,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-016,pre-IMO,0,pre-competition,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-016,pre-IMO,0,pre-competition,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-016,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-017,pre-IMO,0,pre-competition,False,1,9,9,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-017,pre-IMO,0,pre-competition,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-017,pre-IMO,0,pre-competition,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-017,pre-IMO,0,pre-competition,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-017,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-018,pre-IMO,0,pre-competition,False,1,9,9,4.5556,2.5434,0.6667,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-018,pre-IMO,0,pre-competition,False,3,9,84,6.5238,0.7788,0.9881,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-018,pre-IMO,0,pre-competition,False,5,9,126,6.8333,0.3727,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-018,pre-IMO,0,pre-competition,False,7,9,36,6.9722,0.1643,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-018,pre-IMO,0,pre-competition,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-019,IMO-easy,1,competition-hard,False,1,9,9,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-019,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-019,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-019,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-019,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-020,IMO-easy,1,competition-hard,False,1,9,9,5.2222,2.8197,0.7778,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-020,IMO-easy,1,competition-hard,False,3,9,84,6.9524,0.213,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-020,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-020,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-020,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-021,IMO-easy,1,competition-hard,False,1,9,9,3.7778,3.3921,0.5556,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-021,IMO-easy,1,competition-hard,False,3,9,84,6.5952,1.497,0.9524,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-021,IMO-easy,1,competition-hard,False,5,9,126,6.9921,0.0887,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-021,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-021,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-022,IMO-easy,1,competition-hard,False,1,9,9,0.6667,1.8856,0.1111,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-022,IMO-easy,1,competition-hard,False,3,9,84,2,2.8284,0.3333,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-022,IMO-easy,1,competition-hard,False,5,9,126,3.3333,2.9814,0.5556,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-022,IMO-easy,1,competition-hard,False,7,9,36,4.6667,2.4944,0.7778,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-022,IMO-easy,1,competition-hard,False,9,9,1,6.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-023,IMO-medium,1,competition-hard,False,1,9,9,0.1111,0.3143,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-023,IMO-medium,1,competition-hard,False,3,9,84,0.3333,0.4714,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-023,IMO-medium,1,competition-hard,False,5,9,126,0.5556,0.4969,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-023,IMO-medium,1,competition-hard,False,7,9,36,0.7778,0.4157,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-023,IMO-medium,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-024,IMO-medium,1,competition-hard,False,1,9,9,1.8889,2.5142,0.2222,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-024,IMO-medium,1,competition-hard,False,3,9,84,4.2381,2.7887,0.5833,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-024,IMO-medium,1,competition-hard,False,5,9,126,5.7222,2.1552,0.8333,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-024,IMO-medium,1,competition-hard,False,7,9,36,6.6389,1.0315,0.9722,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-024,IMO-medium,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-025,IMO-easy,1,competition-hard,False,1,9,9,4.5556,3.2356,0.6667,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-025,IMO-easy,1,competition-hard,False,3,9,84,6.881,0.7777,0.9881,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-025,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-025,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-025,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-026,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-026,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-026,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-026,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-026,IMO-medium,1,competition-hard,False,9,9,1,0.0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-027,IMO-easy,1,competition-hard,False,1,9,9,5.4444,2.9102,0.7778,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-027,IMO-easy,1,competition-hard,False,3,9,84,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-027,IMO-easy,1,competition-hard,False,5,9,126,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-027,IMO-easy,1,competition-hard,False,7,9,36,7,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-027,IMO-easy,1,competition-hard,False,9,9,1,7.0,0.0,1.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-028,IMO-medium,1,competition-hard,False,1,9,9,0.1111,0.3143,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-028,IMO-medium,1,competition-hard,False,3,9,84,0.3333,0.4714,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-028,IMO-medium,1,competition-hard,False,5,9,126,0.5556,0.4969,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-028,IMO-medium,1,competition-hard,False,7,9,36,0.7778,0.4157,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-028,IMO-medium,1,competition-hard,False,9,9,1,1.0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-029,IMO-medium,1,competition-hard,False,1,9,9,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-029,IMO-medium,1,competition-hard,False,3,9,84,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-029,IMO-medium,1,competition-hard,False,5,9,126,0,0.0,0.0,,,,
scaling,scaling_reasoning,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,max,PB-Basic-029,IMO-medium,1,competition-hard,False,7,9,36,0,0.0,0.0,,,,
