judge_id,model_id,reasoning_config,reasoning_param_json,grading_id,problem_id,problem_source,human_score,human_score_bucketed,human_pass_at_6,human_signal_at_1,judge_score,score_in_allowed_set,judge_pass_at_6,judge_signal_at_1,pass_match_at_6,signal_match_at_1,delta,abs_delta,error,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,cost_usd,elapsed_s
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0333,PB-Advanced-011,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,2991,10835,10129,13826,0.017282,73.85
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0864,PB-Advanced-026,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,3667,44563,43324,48230,0.060288,347.45
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0787,PB-Advanced-024,(Modified) IMO 2024 P6,1,1,False,True,1,True,False,True,True,True,0,0,,5935,17973,17179,23908,0.029885,135.34
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0795,PB-Advanced-024,(Modified) IMO 2024 P6,1,1,False,True,1,True,False,True,True,True,0,0,,6152,18151,17219,24303,0.030379,117.77
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0058,PB-Advanced-002,Novel Problem,2,1,False,True,1,True,False,True,True,True,-1,1,,3894,23791,23353,27685,0.034606,180.91
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0235,PB-Advanced-008,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4517,17862,16915,22379,0.027974,124.15
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0842,PB-Advanced-026,USAMO 2025,0,0,False,False,1,True,False,True,True,False,1,1,,9017,15609,14828,24626,0.030783,120.0
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0983,PB-Advanced-030,USAMO 2025,0,0,False,False,0,True,False,False,True,True,0,0,,4629,36921,35935,41550,0.051937,245.69
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0825,PB-Advanced-025,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,3965,30100,29373,34065,0.042581,231.18
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0324,PB-Advanced-010,Novel Problem,5,6,False,True,0,True,False,False,True,False,-5,5,,20049,9144,9144,29193,0.036491,207.49
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0411,PB-Advanced-012,Novel Problem,5,6,False,True,1,True,False,True,True,True,-4,4,,6772,35416,34458,42188,0.052735,247.94
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0275,PB-Advanced-009,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,3566,16154,15631,19720,0.02465,111.02
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0068,PB-Advanced-003,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,46534,6435,6435,52969,0.066211,344.54
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0217,PB-Advanced-007,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3558,5636,5144,9194,0.011492,44.94
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0581,PB-Advanced-017,Novel Problem,6,6,True,True,1,True,False,True,False,True,-5,5,,5349,13160,12611,18509,0.023136,105.17
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0736,PB-Advanced-022,(Modified) IMO 2024 P4,1,1,False,True,0,True,False,False,True,False,-1,1,,15728,6892,6892,22620,0.028275,191.21
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0323,PB-Advanced-010,Novel Problem,4,6,False,True,1,True,False,True,True,True,-3,3,,4817,24048,23208,28865,0.036081,153.49
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0218,PB-Advanced-007,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,2822,19113,18202,21935,0.027419,126.22
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0672,PB-Advanced-020,(Modified) IMO 2024 P2,1,1,False,True,1,True,False,True,True,True,0,0,,5258,17647,16700,22905,0.028631,117.39
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0512,PB-Advanced-015,Novel Problem,3,1,False,True,0,True,False,False,True,False,-3,3,,2978,25299,24654,28277,0.035346,215.07
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0406,PB-Advanced-012,Novel Problem,5,6,False,True,1,True,False,True,True,True,-4,4,,6445,17157,16857,23602,0.029503,114.54
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0659,PB-Advanced-020,(Modified) IMO 2024 P2,0,0,False,False,1,True,False,True,True,False,1,1,,3074,4487,3768,7561,0.009451,30.54
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0470,PB-Advanced-014,Novel Problem,7,7,True,True,6,True,True,True,True,True,-1,1,,4895,37042,36220,41937,0.052421,289.23
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0147,PB-Advanced-005,Novel Problem,2,1,False,True,1,True,False,True,True,True,-1,1,,44123,7319,7319,51442,0.064302,372.06
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0272,PB-Advanced-009,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,3295,15054,14368,18349,0.022936,92.32
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0993,PB-Advanced-030,USAMO 2025,0,0,False,False,1,True,False,True,True,False,1,1,,2644,52341,51700,54985,0.068731,443.55
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0253,PB-Advanced-008,Novel Problem,7,7,True,True,6,True,True,True,True,True,-1,1,,44466,441,441,44907,0.056134,284.08
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0763,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,3458,10767,9731,14225,0.017781,76.92
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0975,PB-Advanced-030,USAMO 2025,0,0,False,False,1,True,False,True,True,False,1,1,,13199,1971,1971,15170,0.018963,83.0
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0552,PB-Advanced-017,Novel Problem,1,1,False,True,1,True,False,True,True,True,0,0,,6292,9001,8150,15293,0.019116,59.77
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0270,PB-Advanced-009,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4061,25382,24517,29443,0.036804,175.39
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0765,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,3328,7761,7165,11089,0.013861,60.76
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0599,PB-Advanced-018,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4104,4290,3722,8394,0.010493,28.95
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0439,PB-Advanced-013,Novel Problem,6,6,True,True,1,True,False,True,False,True,-5,5,,4793,35520,34740,40313,0.050391,254.44
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0598,PB-Advanced-018,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,5014,13447,12814,18461,0.023076,94.61
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0409,PB-Advanced-012,Novel Problem,5,6,False,True,1,True,False,True,True,True,-4,4,,6558,23693,22390,30251,0.037814,145.68
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0926,PB-Advanced-028,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2152,30218,29362,32370,0.040462,189.18
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0882,PB-Advanced-027,USAMO 2025,0,0,False,False,0,True,False,False,True,True,0,0,,4466,25840,25201,30306,0.037882,184.83
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0142,PB-Advanced-005,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4626,35487,34602,40113,0.050141,248.2
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0522,PB-Advanced-016,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4253,17178,16361,21431,0.026789,116.31
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0506,PB-Advanced-015,Novel Problem,2,1,False,True,0,True,False,False,True,False,-2,2,,3063,41964,41251,45027,0.056284,343.35
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0094,PB-Advanced-004,Novel Problem,2,1,False,True,1,True,False,True,True,True,-1,1,,4529,10712,10293,15241,0.019051,83.93
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0774,PB-Advanced-023,(Modified) IMO 2024 P5,1,1,False,True,1,True,False,True,True,True,0,0,,3483,26380,25660,29863,0.037329,166.14
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0049,PB-Advanced-002,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,18897,4437,4437,23334,0.029167,341.79
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0113,PB-Advanced-004,Novel Problem,7,7,True,True,6,True,True,True,True,True,-1,1,,4474,22897,22106,27371,0.034214,200.54
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0157,PB-Advanced-005,Novel Problem,7,7,True,True,1,True,False,True,False,True,-6,6,,5159,34807,34086,39966,0.049958,229.89
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0643,PB-Advanced-019,(Modified) IMO 2024 P1,7,7,True,True,7,True,True,True,True,True,0,0,,6015,37254,36584,43269,0.054086,248.8
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0959,PB-Advanced-029,USAMO 2025,1,1,False,True,7,True,True,True,False,True,6,6,,4497,21094,20142,25591,0.031989,144.42
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0812,PB-Advanced-024,(Modified) IMO 2024 P6,7,7,True,True,6,True,True,True,True,True,-1,1,,6705,41823,40778,48528,0.06066,354.6
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0697,PB-Advanced-021,(Modified) IMO 2024 P3,0,0,False,False,0,True,False,False,True,True,0,0,,4761,29595,28924,34356,0.042945,217.44
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0957,PB-Advanced-029,USAMO 2025,1,1,False,True,1,True,False,True,True,True,0,0,,2752,9122,8336,11874,0.014842,58.93
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0611,PB-Advanced-018,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4456,6781,6199,11237,0.014046,47.54
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0066,PB-Advanced-003,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,4159,11605,10876,15764,0.019705,75.53
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0395,PB-Advanced-012,Novel Problem,4,6,False,True,1,True,False,True,True,True,-3,3,,6888,42983,42217,49871,0.062339,304.64
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0391,PB-Advanced-012,Novel Problem,4,6,False,True,,,,,,,,,no_record_in_source_json,,,,,,
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0964,PB-Advanced-029,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,43236,8094,8094,51330,0.064162,346.04
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0480,PB-Advanced-014,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3346,18402,17440,21748,0.027185,117.4
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0542,PB-Advanced-016,Novel Problem,7,7,True,True,1,True,False,True,False,True,-6,6,,58374,3169,3169,61543,0.076929,464.91
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0258,PB-Advanced-008,Novel Problem,7,7,True,True,0,True,False,False,False,False,-7,7,,6834,10124,9026,16958,0.021198,66.13
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0567,PB-Advanced-017,Novel Problem,5,6,False,True,1,True,False,True,True,True,-4,4,,4902,10530,9825,15432,0.01929,71.72
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0012,PB-Advanced-001,Novel Problem,7,7,True,True,0,True,False,False,False,False,-7,7,,6209,15981,15290,22190,0.027737,101.45
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0831,PB-Advanced-025,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2993,35541,34715,38534,0.048168,250.08
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0739,PB-Advanced-022,(Modified) IMO 2024 P4,6,6,True,True,1,True,False,True,False,True,-5,5,,42546,4166,4166,46712,0.05839,322.97
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0118,PB-Advanced-004,Novel Problem,7,7,True,True,6,True,True,True,True,True,-1,1,,4464,25270,24336,29734,0.037167,162.93
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0699,PB-Advanced-021,(Modified) IMO 2024 P3,0,0,False,False,0,True,False,False,True,True,0,0,,4287,34550,34071,38837,0.048546,235.16
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0937,PB-Advanced-028,USAMO 2025,7,7,True,True,6,True,True,True,True,True,-1,1,,2078,22781,21848,24859,0.031074,165.56
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0769,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,4320,25430,24935,29750,0.037187,173.96
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0900,PB-Advanced-027,USAMO 2025,7,7,True,True,6,True,True,True,True,True,-1,1,,3123,43175,42340,46298,0.057873,275.47
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0788,PB-Advanced-024,(Modified) IMO 2024 P6,1,1,False,True,1,True,False,True,True,True,0,0,,5533,24150,23379,29683,0.037104,175.52
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0657,PB-Advanced-020,(Modified) IMO 2024 P2,0,0,False,False,0,True,False,False,True,True,0,0,,11207,23635,22587,34842,0.043553,152.3
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0956,PB-Advanced-029,USAMO 2025,1,1,False,True,1,True,False,True,True,True,0,0,,5278,4415,3547,9693,0.012116,32.94
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0999,PB-Advanced-030,USAMO 2025,1,1,False,True,0,True,False,False,True,False,-1,1,,3041,21761,21224,24802,0.031002,135.26
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0932,PB-Advanced-028,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2244,46410,45143,48654,0.060817,339.27
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0446,PB-Advanced-013,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3960,26794,25642,30754,0.038442,226.51
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0162,PB-Advanced-006,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,4609,9387,8682,13996,0.017495,59.79
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0909,PB-Advanced-027,USAMO 2025,7,7,True,True,6,True,True,True,True,True,-1,1,,42271,5493,5493,47764,0.059705,312.54
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0004,PB-Advanced-001,Novel Problem,4,6,False,True,1,True,False,True,True,True,-3,3,,5725,7523,6838,13248,0.01656,49.42
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0740,PB-Advanced-022,(Modified) IMO 2024 P4,7,7,True,True,,,,,,,,,score_null_no_error_in_source,44508,27835,27835,72343,0.090429,1814.73
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0737,PB-Advanced-022,(Modified) IMO 2024 P4,1,1,False,True,1,True,False,True,True,True,0,0,,2198,21051,20575,23249,0.029061,179.55
gpt-5.4-nano,openai/gpt-5.4-nano,xhigh,"{""effort"": ""xhigh""}",GB-0931,PB-Advanced-028,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2938,38757,37545,41695,0.052119,305.26
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0655,PB-Advanced-020,(Modified) IMO 2024 P2,0,0,False,False,7,True,True,True,False,False,7,7,,4117,946,0,5063,0.001924,23.2
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0115,PB-Advanced-004,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,5432,733,0,6165,0.002343,18.35
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0026,PB-Advanced-001,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3895,638,0,4533,0.001723,24.8
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0760,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,10730,455,0,11185,0.00425,21.5
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0282,PB-Advanced-009,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,4353,581,0,4934,0.001875,21.32
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0251,PB-Advanced-008,Novel Problem,6,6,True,True,7,True,True,True,True,True,1,1,,5846,590,0,6436,0.002446,12.99
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0229,PB-Advanced-008,Novel Problem,0,0,False,False,7,True,True,True,False,False,7,7,,5839,702,0,6541,0.002486,32.63
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0143,PB-Advanced-005,Novel Problem,0,0,False,False,7,True,True,True,False,False,7,7,,7480,702,0,8182,0.003109,47.21
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0755,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,4937,578,0,5515,0.002096,16.15
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0105,PB-Advanced-004,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,4548,652,0,5200,0.001976,17.93
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0693,PB-Advanced-021,(Modified) IMO 2024 P3,0,0,False,False,0,True,False,False,True,True,0,0,,4719,760,0,5479,0.002082,20.13
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0759,PB-Advanced-023,(Modified) IMO 2024 P5,0,0,False,False,0,True,False,False,True,True,0,0,,3292,516,0,3808,0.001447,16.1
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0914,PB-Advanced-028,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2621,619,0,3240,0.001231,27.65
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0559,PB-Advanced-017,Novel Problem,3,1,False,True,7,True,True,True,False,True,4,4,,6514,610,0,7124,0.002707,12.93
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0090,PB-Advanced-003,Novel Problem,1,1,False,True,7,True,True,True,False,True,6,6,,4530,752,0,5282,0.002007,36.53
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0605,PB-Advanced-018,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4814,672,0,5486,0.002085,30.91
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0433,PB-Advanced-013,Novel Problem,0,0,False,False,7,True,True,True,False,False,7,7,,4289,718,0,5007,0.001903,19.45
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0033,PB-Advanced-002,Novel Problem,0,0,False,False,1,True,False,True,True,False,1,1,,4237,726,0,4963,0.001886,19.56
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0031,PB-Advanced-001,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3917,548,0,4465,0.001697,11.96
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0096,PB-Advanced-004,Novel Problem,4,6,False,True,7,True,True,True,False,True,3,3,,4196,924,0,5120,0.001946,45.44
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0224,PB-Advanced-008,Novel Problem,0,0,False,False,7,True,True,True,False,False,7,7,,4381,1064,0,5445,0.002069,20.03
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0239,PB-Advanced-008,Novel Problem,4,6,False,True,7,True,True,True,False,True,3,3,,4696,839,0,5535,0.002103,79.74
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0518,PB-Advanced-016,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,2316,622,0,2938,0.001116,20.42
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0617,PB-Advanced-018,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4563,602,0,5165,0.001963,38.74
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0028,PB-Advanced-001,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,4928,533,0,5461,0.002075,23.41
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0575,PB-Advanced-017,Novel Problem,6,6,True,True,7,True,True,True,True,True,1,1,,5528,1061,0,6589,0.002504,49.11
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0204,PB-Advanced-007,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3422,712,0,4134,0.001571,15.03
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0734,PB-Advanced-022,(Modified) IMO 2024 P4,1,1,False,True,7,True,True,True,False,True,6,6,,3303,1020,0,4323,0.001643,26.77
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0666,PB-Advanced-020,(Modified) IMO 2024 P2,1,1,False,True,7,True,True,True,False,True,6,6,,5956,1090,0,7046,0.002677,21.98
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0719,PB-Advanced-021,(Modified) IMO 2024 P3,4,6,False,True,0,True,False,False,True,False,-4,4,,8924,577,0,9501,0.00361,21.15
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0987,PB-Advanced-030,USAMO 2025,0,0,False,False,0,True,False,False,True,True,0,0,,3275,276,0,3551,0.001349,10.38
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0430,PB-Advanced-013,Novel Problem,0,0,False,False,7,True,True,True,False,False,7,7,,5094,690,0,5784,0.002198,47.0
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0226,PB-Advanced-008,Novel Problem,0,0,False,False,7,True,True,True,False,False,7,7,,4816,714,0,5530,0.002101,33.89
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0460,PB-Advanced-014,Novel Problem,7,7,True,True,7,True,True,True,True,True,0,0,,3115,604,0,3719,0.001413,15.55
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0604,PB-Advanced-018,Novel Problem,1,1,False,True,0,True,False,False,True,False,-1,1,,4311,463,0,4774,0.001814,11.73
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0285,PB-Advanced-009,Novel Problem,0,0,False,False,0,True,False,False,True,True,0,0,,3925,352,0,4277,0.001625,14.04
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0829,PB-Advanced-025,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,2886,543,0,3429,0.001303,12.17
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0891,PB-Advanced-027,USAMO 2025,5,6,False,True,7,True,True,True,False,True,2,2,,3338,393,0,3731,0.001418,8.91
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0007,PB-Advanced-001,Novel Problem,6,6,True,True,7,True,True,True,True,True,1,1,,4105,736,0,4841,0.00184,22.38
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0778,PB-Advanced-023,(Modified) IMO 2024 P5,1,1,False,True,7,True,True,True,False,True,6,6,,3722,917,0,4639,0.001763,22.52
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0826,PB-Advanced-025,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,3097,456,0,3553,0.00135,9.84
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0164,PB-Advanced-006,Novel Problem,0,0,False,False,7,True,True,True,False,False,7,7,,20015,464,0,20479,0.007782,17.64
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0715,PB-Advanced-021,(Modified) IMO 2024 P3,4,6,False,True,7,True,True,True,False,True,3,3,,6497,783,0,7280,0.002766,35.65
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0984,PB-Advanced-030,USAMO 2025,0,0,False,False,0,True,False,False,True,True,0,0,,2819,626,0,3445,0.001309,15.78
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0349,PB-Advanced-011,Novel Problem,2,1,False,True,7,True,True,True,False,True,5,5,,3218,484,0,3702,0.001407,19.02
gemma-4-31b-it,google/gemma-4-31b-it,default,,GB-0965,PB-Advanced-029,USAMO 2025,7,7,True,True,7,True,True,True,True,True,0,0,,3140,895,0,4035,0.001533,44.43
