experiment,source_experiment,subclass,condition,reasoning,ideator_model,generator_model,verifier_model,reviser_model,model_short,model_id,problem_id,level,difficulty,difficulty_label,is_26_research,v4flash_score,v4flash_pass,v4pro_score,gemini_score,n_branches,cost_usd,elapsed_s,error
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-026,IMO-medium,1,competition-hard,False,0,False,,,3,0.07782,3763.5,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-027,IMO-hard,1,competition-hard,False,1,False,,,3,0.074396,5290.75,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-028,IMO-easy,1,competition-hard,False,7,True,,,3,0.054221,3178.23,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-029,IMO-medium,1,competition-hard,False,0,False,,,3,0.072651,3938.99,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-030,IMO-hard,1,competition-hard,False,0,False,,,3,0.075069,4114.53,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-001,IMO-easy,1,competition-hard,False,7,True,,,3,0.017509,1509.84,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-002,pre-IMO,0,pre-competition,False,7,True,,,3,0.030407,2596.07,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-003,IMO-easy,1,competition-hard,False,7,True,,,3,0.042761,2135.18,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-004,IMO-easy,1,competition-hard,False,6,True,,,3,0.068406,2743.03,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-005,IMO-easy,1,competition-hard,False,7,True,,,3,0.039813,2534.33,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-006,IMO-medium,1,competition-hard,False,0,False,,,3,0.067329,3131.09,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-007,IMO-medium,1,competition-hard,False,0,False,,,3,0.101177,3857.63,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-008,pre-IMO,0,pre-competition,False,1,False,,,3,0.056922,2021.16,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-009,IMO-easy,1,competition-hard,False,7,True,,,3,0.076826,3860.89,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-010,IMO-easy,1,competition-hard,False,7,True,,,3,0.013259,768.72,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-011,IMO-easy,1,competition-hard,False,7,True,,,3,0.034467,1945.53,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-012,IMO-medium,1,competition-hard,False,7,True,,,3,0.060443,1731.69,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-013,pre-IMO,0,pre-competition,False,7,True,,,3,0.015867,797.66,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-014,pre-IMO,0,pre-competition,False,7,True,,,3,0.029306,1737.6,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-015,pre-IMO,0,pre-competition,False,7,True,,,3,0.039656,1972.98,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-016,pre-IMO,0,pre-competition,False,7,True,,,3,0.029651,1202.75,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-017,pre-IMO,0,pre-competition,False,7,True,,,3,0.01212,733.04,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-018,pre-IMO,0,pre-competition,False,7,True,,,3,0.046541,2365.85,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-019,IMO-easy,1,competition-hard,False,7,True,,,3,0.034557,2137.11,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-020,IMO-easy,1,competition-hard,False,7,True,,,3,0.042978,1868.96,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-021,IMO-easy,1,competition-hard,False,7,True,,,3,0.123309,4491.03,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-022,IMO-easy,1,competition-hard,False,0,False,,,3,0.058191,2266.22,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-023,IMO-medium,1,competition-hard,False,0,False,,,3,0.079826,3476.74,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-024,IMO-medium,1,competition-hard,False,7,True,,,3,0.071401,3185.09,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-025,IMO-easy,1,competition-hard,False,7,True,,,3,0.056716,3425.36,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-026,IMO-medium,1,competition-hard,False,0,False,,,3,0.086992,7795.9,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-027,IMO-easy,1,competition-hard,False,7,True,,,3,0.037977,1383.24,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-028,IMO-medium,1,competition-hard,False,1,False,,,3,0.130269,4534.33,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Basic-029,IMO-medium,1,competition-hard,False,0,False,,,3,0.077571,5541.38,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-030,IMO-easy,1,competition-hard,False,1,False,,,3,0.108125,2184.78,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,erdos-1051,Minor Novelty,3,research-medium,True,0,False,,,3,0.087043,4276.37,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-333,Literature Identification,2,research-easy,True,0,False,,,3,0.079118,2630.52,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-397,Independent Rediscovery,1,competition-hard,True,0,False,,,3,0.068319,2732.75,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-654,Negligible Novelty,2,research-easy,True,0,False,,,3,0.096571,4005.9,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,erdos-659,Negligible Novelty,2,research-easy,True,1,False,,,3,0.063872,2651.59,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,first-proof-10-official,1,2,research-easy,True,7,True,,,3,0.03853,1503.63,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,first-proof-4-official,3,4,research-hard,True,0,False,,,3,0.068541,5325.96,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,first-proof-5-official,2,3,research-medium,True,0,False,,,3,0.06101,2276.02,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,first-proof-6-official,3,4,research-hard,True,0,False,,,3,0.139901,3167.66,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run1,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,0,False,,,3,0.155653,6983.0,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-001,IMO-easy,1,competition-hard,False,6,True,,,3,0.067725,2636.13,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-002,IMO-medium,1,competition-hard,False,0,False,,,3,0.077998,3783.33,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-003,IMO-hard,1,competition-hard,False,0,False,,,3,0.089352,3778.7,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-004,IMO-easy,1,competition-hard,False,7,True,,,3,0.082616,4288.17,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-005,IMO-medium,1,competition-hard,False,0,False,,,3,0.144325,5995.65,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-006,IMO-hard,1,competition-hard,False,0,False,,,3,0.151483,4534.99,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-007,IMO-easy,1,competition-hard,False,7,True,,,3,0.087937,4647.86,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-008,IMO-medium,1,competition-hard,False,6,True,,,3,0.086189,5714.61,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-009,IMO-hard,1,competition-hard,False,0,False,,,3,0.08927,3085.16,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-010,IMO-medium,1,competition-hard,False,0,False,,,3,0.211889,5638.12,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-011,IMO-medium,1,competition-hard,False,0,False,,,3,0.076363,3725.46,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-012,IMO-hard,1,competition-hard,False,0,False,,,3,0.083505,3909.16,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-013,IMO-easy,1,competition-hard,False,0,False,,,3,0.095433,6161.48,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-014,IMO-medium,1,competition-hard,False,7,True,,,3,0.089188,5128.93,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-015,IMO-hard,1,competition-hard,False,0,False,,,3,0.090226,4082.24,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-016,IMO-easy,1,competition-hard,False,0,False,,,3,0.061105,3890.49,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-017,IMO-easy,1,competition-hard,False,7,True,,,3,0.065153,3184.68,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-018,IMO-hard,1,competition-hard,False,0,False,,,3,0.108638,2234.71,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-019,IMO-easy,1,competition-hard,False,7,True,,,3,0.079663,2474.56,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-020,IMO-medium,1,competition-hard,False,1,False,,,3,0.054022,2605.3,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-021,IMO-hard,1,competition-hard,False,0,False,,,3,0.118378,3685.34,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-022,IMO-easy,1,competition-hard,False,0,False,,,3,0.127248,5093.69,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-023,IMO-medium,1,competition-hard,False,0,False,,,3,0.055441,4431.79,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-024,IMO-hard,1,competition-hard,False,0,False,,,3,0.086087,5336.52,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-025,IMO-easy,1,competition-hard,False,7,True,,,3,0.072104,4247.35,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,PB-Advanced-026,IMO-medium,1,competition-hard,False,0,False,,,3,0.08535,5198.41,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-027,IMO-hard,1,competition-hard,False,0,False,,,3,0.08702,4935.73,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-028,IMO-easy,1,competition-hard,False,7,True,,,3,0.057165,1792.97,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-029,IMO-medium,1,competition-hard,False,0,False,,,3,0.098729,3865.9,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Advanced-030,IMO-hard,1,competition-hard,False,0,False,,,3,0.077501,3617.96,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/google/gemma-4-31b-it,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-001,IMO-easy,1,competition-hard,False,7,True,,,3,0.01028,349.65,
roleswap,roleswap_reasoning,oss_gemma_8cell,random_run2,max,openrouter/google/gemma-4-31b-it,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,openrouter/openai/gpt-oss-120b,gpt-oss-120b,openrouter/openai/gpt-oss-120b,PB-Basic-002,pre-IMO,0,pre-competition,False,7,True,,,3,0.022928,1899.92,
